"id","year","Y","VA","K","L","M","I","naics3"
11796,1994,85944406.4948045,50092496.798192,8221119.08266703,988,35388775.7526115,1.17005788874836,"336"
11796,1995,101742399.777369,55444428.6137962,1170057.88874836,1040,45220740.160059,1.93202143705718,"336"
11796,1996,168854562.353894,77442523.2085196,1932021.43705718,1312,90792070.230157,5.80443212173287,"336"
11796,1997,208365000,119994790.455691,5804432.12173287,2258,88370209.5443094,10.377,"336"
11796,1998,329322709.111211,150780273.024684,10377000,2656,183008277.793831,8.57258799704841,"336"
11796,1999,321816107.367155,157647997.800412,8572587.99704841,2521,171927171.252661,13.7318741125362,"336"
11796,2000,282307061.943462,134408831.020396,13731874.1125362,2332,156074538.102128,22.4735634751321,"336"
11796,2001,262401648.682737,138638179.726097,22473563.4751321,2379,133898895.968905,8.45875914746755,"336"
11796,2002,316177535.359459,168032784.382493,8458759.14746755,2800,160601540.642591,10.935694774092,"336"
11796,2003,339774201.346372,184231686.529519,10935694.774092,2900,168344654.67624,5.26536120940678,"336"
11796,2004,498625550.731058,232571771.531523,5265361.20940678,3670,280917610.236585,27.5895590096987,"336"
11796,2005,611763578.549103,290186731.677194,27589559.0096987,4541,334110834.229098,25.8132171006338,"336"
11796,2006,652537139.552633,248921003.589914,25813217.1006338,3690,410983578.160047,21.6208339706376,"336"
11796,2007,587285906.069895,249398390.239091,21620833.9706376,3499,339847702.300919,8.36752216218709,"336"
11796,2008,437551571.784099,152565553.044069,8367522.16218709,2223,282436161.793489,3.89722489900979,"336"
11796,2009,338672852.675305,176162808.177262,3897224.89900979,3054,166618655.34509,2.8688827428328,"336"
11796,2010,482780757.285525,210153046.756278,2868882.7428328,3016,265314798.567087,9.38442095321337,"336"
11796,2011,563319549.760355,271677574.364578,9384420.95321337,4130,268354409.382552,22.0449051079358,"336"
11804,1985,7715228.75996719,3685470.0049929,7119748.6503523,137,4996436.20521476,3.60918558279367,"334"
11804,1986,10950527.7842005,4909627.49223263,10417008.5436009,200,7310002.61769129,2.34926958961036,"334"
11804,1987,13636834.2075769,5296680.13442904,2349269.58961036,240,9619229.27238802,5.9311498989616,"334"
11804,1988,17066135.6023718,7463745.07621982,5931149.8989616,230,10650008.4602405,5.61380299436557,"334"
11804,1989,18377054.9652635,7699655.76415544,5613802.99436557,200,11538895.2401889,1.14375265463781,"334"
11804,1990,22498636.2789767,9560685.51672072,1143752.65463781,273,13588069.4437049,0.821476860858374,"334"
11804,1991,19832454.3782961,6056893.98601764,821476.860858374,223,14238020.4620457,0.345039341473485,"334"
11804,1992,18484446.1007129,5256928.01464585,345039.341473485,191,13496498.7858702,0.0728760589308369,"334"
11804,1993,22041705.4062318,5383896.05460263,72876.0589308369,177,16796007.0832946,0.302543336116853,"334"
11804,1994,29433356.7370965,9213398.4841298,302543.336116853,249,20004421.2596906,0.215752870624954,"334"
11804,1995,37348196.5405799,12988887.4947418,215752.870624954,244,23619561.6345796,0.351452337478131,"334"
11804,1996,39498294.2321438,12149642.4436725,351452.337478131,230,26962792.774486,0.456026820583145,"334"
11804,1997,37539000,12911018.8307167,456026.820583145,241,24627981.1692833,0.158,"334"
11804,1998,31185980.0334158,10150287.4798759,158000,187,22686895.3569227,0.149833518223777,"334"
11804,1999,30143474.4527489,7239312.11959199,149833.518223777,143,25584214.7095426,0.123461207315236,"334"
11804,2000,32150695.701281,12561657.9837624,123461.207315236,176,22905217.6612751,0.218914505301861,"334"
11804,2001,34185741.6511726,9967065.65267725,218914.505301861,220,30294291.4402615,0.207111572308556,"334"
11804,2002,5467641.85362623,-785065.9301394,207111.572308556,38,7860746.00705141,0.133514370674558,"334"
11903,1985,65433917.0982661,23051334.3292768,17099554.7382107,470,43518475.0403137,6.50457867920774,"326"
11903,1986,74881488.0523983,24861669.014243,22774228.9459715,500,53451766.1158273,4.18836032693515,"326"
11903,1987,82738196.2975249,25566040.0421932,4188360.32693515,480,59958988.2435877,4.80309960664121,"326"
11903,1988,111689319.797419,26887008.4340484,4803099.60664121,500,87340142.6651079,7.33650996765893,"326"
11903,1989,130925719.368536,33577063.8467902,7336509.96765893,617,99605996.3619563,9.67541699558288,"326"
11903,1990,129479711.474664,35402011.5215388,9675416.99558287,700,95866497.3298732,21.9903409603304,"326"
11903,1991,144199904.470296,41513769.4768902,21990340.9603304,780,105581112.594208,9.24630782891822,"326"
11903,1992,155742287.635849,46016403.762322,9246307.82891822,865,112363967.602215,11.8652529782034,"326"
11903,1993,165279429.045383,56847023.0731442,11865252.9782034,900,110905949.955334,9.86855507018016,"326"
11903,1994,195520382.073285,65558480.967778,9868555.07018016,900,131899545.093081,29.0547887936526,"326"
11903,1995,242053940.373481,76520251.4633262,29054788.7936526,1100,163779092.734106,28.7160818456548,"326"
11903,1996,270128806.974698,178206050.830437,28716081.8456548,4600,92285585.8413996,14.1078942604691,"326"
11903,1997,759123000,235086841.846244,14107894.2604691,4200,524036158.153756,39.352,"326"
11903,1998,704512915.271245,211827975.717184,39352000,3300,507099870.20328,25.6575736185688,"326"
11903,1999,670841221.86216,205676957.016694,25657573.6185688,3200,482379946.712093,22.0843073161192,"326"
11903,2000,685316840.349819,181835905.71613,22084307.3161192,3100,505806880.598646,18.434390134546,"326"
11903,2001,623096309.112273,178115841.087878,18434390.134546,3000,454511858.852518,21.7329769771415,"326"
11903,2002,641337862.243836,178915944.772997,21732976.9771415,3100,478716318.444198,23.018565566756,"326"
11903,2003,723064569.467955,180637919.890288,23018565.566756,2900,547114627.632889,16.1368110654988,"326"
11903,2004,748991902.614656,187149150.679454,16136811.0654988,2734,549863858.863984,14.5730769663116,"326"
11903,2005,631178522.49585,129803200.782864,14573076.9663116,1700,482571294.81884,12.2528653591841,"326"
11903,2006,646065232.798856,142471483.06877,12252865.3591841,1800,495240427.966486,33.3343756974655,"326"
11903,2007,632922272.036909,137345205.34025,33334375.6974655,1850,477679905.531262,13.9664658225945,"326"
11903,2008,572144424.704335,94132290.9151192,13966465.8225945,2100,456101231.72039,24.441430349688,"326"
11903,2009,562102591.988568,137205144.29324,24441430.349688,2000,426506834.462569,20.7197547295882,"326"
11903,2010,588832693.696915,107779235.097731,20719754.7295882,2000,454320617.478113,13.8055555616061,"326"
11903,2011,673938106.036753,128958352.762217,13805555.5616061,2600,476157738.980679,12.3352516570849,"326"
11904,1985,48966300.666172,17842363.8929603,3878968.71593237,300,28740210.0956768,1.14600231813031,"332"
11904,1986,59689029.3827548,21429547.307148,4866247.08887822,340,36457843.7536508,2.06234435653391,"332"
11904,1987,64477592.9359038,22557511.7045324,2062344.35653391,350,39474037.9381127,2.37117323302266,"332"
11904,1988,73619270.4571823,25911977.1622592,2371173.23302267,410,44023950.0342597,2.12070598100486,"332"
11904,1989,81559270.0896885,28076788.6973844,2120705.98100486,440,49813331.1865985,2.24403523088379,"332"
11904,1990,80141210.440757,26670656.3050674,2244035.23088379,440,50771779.616809,1.11872362573683,"332"
11904,1991,69273763.725154,20650273.5791051,1118723.62573683,410,47483148.3892053,1.03828218484122,"332"
11904,1992,66691964.4638358,16982440.8746914,1038282.18484122,405,49193477.1631672,2.53057566241098,"332"
11904,1993,90010481.1696428,24482564.8768648,2530575.66241098,530,65259610.7002088,2.74101944065721,"332"
11904,1994,124500797.824449,35819732.7679016,2741019.44065721,700,86986825.8559311,6.36223457962392,"332"
11904,1995,163989892.168043,50977901.7736602,6362234.57962392,900,108570333.502425,15.9203773944846,"332"
11904,1996,189985841.652292,63161184.4528422,15920377.3944846,1300,125547670.062855,17.7010307810732,"332"
11904,1997,221990000,79811715.076654,17701030.7810732,1575,142178284.923346,13.246,"332"
11904,1998,222641453.726914,71349915.4656063,13246000,1300,156121596.413326,5.70302542235149,"332"
11908,1985,19077876.2767073,13879671.1422236,2899900.4227194,498,6445174.9882068,0.571811350958755,"334"
11908,1986,23128132.2112101,15446899.3137794,3344663.26629524,520,9294944.44097563,0.627064392350811,"334"
11908,1987,23473365.0915782,15592436.7009326,627064.392350811,511,9089575.13302626,0.701818431276898,"334"
11908,1988,26648762.6668697,18229756.4255131,701818.431276898,602,9337517.30395365,1.3753192191096,"334"
11908,1989,34690711.3166481,22542462.9824838,1375319.2191096,712,13128418.4696563,1.64177740326321,"334"
11908,1990,38458209.0632816,24248973.9280692,1641777.40326321,700,14923234.5451848,1.1528680945001,"334"
11908,1991,37057457.6265983,22575641.3596351,1152868.0945001,650,14967986.09022,0.297735560787604,"334"
11908,1992,31395648.6681727,20995100.9605418,297735.560787604,656,10612042.1529631,0.557782143355252,"334"
11908,1993,49847003.9563348,23445522.3271477,557782.143355252,650,26620515.5247457,2.22303581755427,"334"
11908,1994,55402413.0905406,26919685.3637546,2223035.81755427,700,28179112.7826932,2.40611353544785,"334"
11908,1995,68815799.8231217,33490997.488972,2406113.53544785,780,34252053.060731,1.18061602911554,"334"
11908,1996,86458177.9401737,41969751.6126628,1180616.02911554,800,43860744.1862024,1.52948867543132,"334"
11908,1997,103517000,47946265.8281052,1529488.67543132,800,55570734.1718948,3.334,"334"
11908,1998,150865031.284888,97502304.678723,3334000,1700,57551449.3470009,4.72703939785152,"334"
11908,1999,150798143.129253,72903815.3935113,4727039.39785152,1200,87008866.6181757,3.6050672536049,"334"
11908,2000,152265815.340478,80167594.7869748,3605067.2536049,1200,84303550.7196824,4.23343622939469,"334"
11915,1985,20087958.5059516,13597018.1568541,16643579.9680852,209,6189345.19861013,10.5109489100982,"336"
11915,1986,16310632.3520153,10973375.1546618,26455382.7020879,228,5222231.9568559,11.5843853514442,"336"
11915,1987,43601521.8803125,43518276.3560315,11584385.3514442,1100,80792.9388324276,10.258526299307,"336"
11915,1988,63630903.483291,34169506.256796,10258526.299307,697,27866405.5548603,7.09550178349707,"336"
11915,1989,73122360.5532078,42369663.5242881,7095501.78349707,742,29052137.6283696,1.97644705990196,"336"
11915,1990,66950486.151473,38441617.433353,1976447.05990196,732,27176376.8301352,4.07310143261695,"336"
11915,1991,64262271.6995212,35510168.033839,4073101.43261695,679,27861895.569131,1.3925253344963,"336"
11915,1992,74083002.5035072,42104056.50442,1392525.3344963,807,31499211.3306442,1.65504253402266,"336"
11915,1993,83149994.3175488,47326171.4440768,1655042.53402266,819,35525509.0411445,2.31978489148599,"336"
11915,1994,84577003.1732455,49307358.3706446,2319784.89148599,786,34814032.5398465,5.44605069398325,"336"
11915,1995,94065262.5414606,56306424.7630725,5446050.69398325,902,36880289.7623674,15.9560721049141,"336"
11915,1996,104410042.882565,51712131.4499109,15956072.1049141,822,52340507.0109761,9.93143205351794,"336"
11915,1997,92123000,50582326.5023022,9931432.05351794,729,41540673.4976978,4.208,"336"
11915,1998,88895418.31262,48776449.6721944,4208000,691,41122455.3595246,3.03134827635274,"336"
11934,1985,2229154.79380801,884190.981379375,23908.4885418295,43,1667600.04648591,0.0149428053386434,"334"
11934,1986,1927122.53664589,656856.061076507,37803.8310920188,52,1537130.36348639,0.158987979792883,"334"
11934,1987,2433478.57935055,761342.76623697,158987.979792883,56,1928580.4098868,0.0421483136102047,"334"
11934,1988,2524700.93784316,613322.820314941,42148.3136102047,44,2119908.89840964,0.00480880845842519,"334"
11934,1989,3241670.37408009,1216013.66607453,4808.80845842519,51,2189094.93838503,0.0123085964489168,"334"
11934,1990,3744844.63757707,1409989.08631344,12308.5964489168,55,2452179.63451718,0.0578767788332036,"334"
11934,1991,3819493.63074682,1229010.2266233,57876.7788332036,44,2677448.66010493,0.00185505022297572,"334"
11934,1992,3808528.03229968,1272443.56125041,1855.05022297572,52,2587655.57995602,0.0887593025439681,"334"
11934,1993,4090027.40100011,1262137.6760218,88759.3025439681,52,2851350.66976058,0.115567796094326,"334"
11934,1994,4646027.81852812,1727431.85785763,115567.796094326,58,2887484.84807171,0.0553453015950968,"334"
11934,1995,5846182.64149899,2336261.802841,55345.3015950968,60,3403330.99864103,0.026382481097554,"334"
11934,1996,6840030.52250671,2436832.74469317,26382.481097554,63,4341073.56174358,0.214886838696962,"334"
11934,1997,6816000,2410066.77253763,214886.838696962,58,4405933.22746237,0.037,"334"
11934,1998,8585110.6822256,2315076.86479544,37000,47,6762201.94502071,0.0853218645440952,"334"
11934,1999,7536134.30682378,2092191.61501891,85321.8645440952,53,6080947.06401707,0.127755510178375,"334"
11934,2000,11170922.3794934,3401236.85094923,127755.510178375,61,9084996.45349124,0.0446542025740114,"334"
11934,2001,16721132.4092026,5087685.09785338,44654.2025740114,66,14551870.7681144,0.287283793847352,"334"
11934,2002,14288563.8550176,4085021.15963141,287283.793847352,58,12827635.6858998,0.0577053635966309,"334"
11934,2003,26191827.1958935,10257557.4542527,57705.3635966309,129,19821280.7875873,0.312096587658106,"334"
11934,2004,29840571.7962235,12027753.7825005,312096.587658106,131,21644154.3571741,0.189082723048932,"334"
11934,2005,34587286.5381181,14213404.4485358,189082.723048932,140,23891271.8739416,0.641361736912133,"334"
11934,2006,40653507.5032094,18434295.4735398,641361.736912133,171,25362000.1268338,0.440129922855371,"334"
11937,1985,90292632.8153947,37272165.550762,10052987.6754826,400,49544450.7353855,1.81623451219047,"339"
11937,1986,96451488.913864,39896944.8063089,11308944.0928991,400,54205043.0183237,0.521807369809111,"339"
11937,1987,105490312.441148,47324046.271661,521807.369809111,410,54973756.3106953,0.564384452071708,"339"
11937,1988,124822306.891569,58126140.3826647,564384.452071708,610,61391455.1466959,1.48658156626774,"339"
11937,1989,153186102.152264,69671075.2463978,1486581.56626774,645,76696511.3292409,2.00897793626423,"339"
11937,1990,158493590.581066,74001884.8000484,2008977.93626423,705,78864149.7478399,5.44104255350569,"339"
11988,1985,31095677.1175466,20947571.792856,5905298.80499918,600,9482796.55490734,3.49718153743937,"339"
11988,1986,37921800.9478194,28106909.5991135,9073363.30078488,850,9407141.65717597,5.60095122310828,"339"
11988,1987,57119814.1485539,31601482.1951594,5600951.22310828,1000,24117734.4644005,5.57876427199048,"339"
11988,1988,58147423.5950402,29323277.1486321,5578764.27199048,1000,26531604.2335087,4.59460555268654,"339"
11988,1989,57094228.8233956,28872148.0662735,4594605.55268653,1000,25917912.2215109,3.29268940743662,"339"
11988,1990,56961687.838253,30186817.9839993,3292689.40743662,1050,24991534.0937429,4.42265493716668,"339"
11988,1991,53816097.1252213,27635417.564805,4422654.93716668,850,25232547.2178858,1.34535176548278,"339"
11988,1992,46452115.0443843,25760836.1288871,1345351.76548278,770,20351143.0686081,1.86755934662575,"339"
11988,1993,44629309.0080054,24656140.8534474,1867559.34662575,800,19916647.3230097,1.63124760499491,"339"
11988,1994,49815992.5750888,26104039.9480738,1631247.60499491,800,23455798.3515355,1.35202241393702,"339"
12047,1985,33750163.4143391,8247147.08641459,418393.906220639,227,24308018.0647907,0.36035862245455,"321"
12047,1986,35084410.0382179,8370856.78403617,745609.431849586,248,26068027.1191037,0.149787861089205,"321"
12047,1987,140087857.072438,36452040.6104531,149787.861089205,1120,99945737.005698,0.753999290740747,"321"
12047,1988,130715896.117355,26920723.4970832,753999.290740747,891,98452625.7200939,0.759252905788962,"321"
12047,1989,106247692.267503,25183538.2993747,759252.905788962,835,76480523.3916896,0.856857365249837,"321"
12047,1990,92645278.3825726,22704802.1431409,856857.365249837,748,65510599.2277121,0.287787181868618,"321"
12047,1991,89344469.9810734,23545391.8367348,287787.181868618,799,62300691.0727294,0.370329670052454,"321"
12047,1992,130741619.150716,36575235.2611095,370329.670052454,1171,89582681.1398984,1.21551057310699,"321"
12047,1993,169177974.645927,44286862.976709,1215510.57310699,1487,119126481.116879,3.11618729931635,"321"
12047,1994,214071751.288045,65033116.9321659,3116187.29931635,2259,145358270.707618,6.56639007443806,"321"
12047,1995,283044598.879768,81168422.284384,6566390.07443806,2553,197579390.766096,8.1145661175762,"321"
12047,1996,359878527.948269,108753009.051962,8114566.1175762,3155,248288876.727634,7.88056920651009,"321"
12047,1997,561188000,167766535.136435,7880569.20651009,5051,393421464.863565,10.186,"321"
12047,1998,617865465.665532,197954743.341722,10186000,5668,423870989.057637,14.6707186120939,"321"
12047,1999,565658508.296094,156743928.564281,14670718.6120939,4890,426872083.184838,24.5057404615705,"321"
12047,2000,317218509.343101,56108411.0635776,24505740.4615705,2914,265902852.4317,3.78725222943525,"321"
12047,2001,368530280.026203,101876211.170016,3787252.22943525,3403,276474584.573819,3.47292980992077,"321"
12047,2002,392073906.065839,93511678.6248942,3472929.80992077,2952,311727463.999927,2.04941078479836,"321"
12047,2003,243351379.369121,58419167.1846323,2049410.78479836,1752,194422910.405028,0.322917397666873,"321"
12047,2004,209767982.666261,61034396.6836051,322917.397666873,1786,156980377.647357,0.755354209295772,"321"
12047,2005,244350570.62907,79827967.5096119,755354.209295772,2119,168081362.695851,1.3119766151399,"321"
12047,2006,206531485.373153,59814690.7577131,1311976.6151399,1771,148349007.727414,1.81304771514909,"321"
12047,2007,195590391.692373,48959293.6350288,1813047.71514909,1667,143741581.283086,1.92776724290371,"321"
12047,2008,151595204.287646,39231460.6665934,1927767.24290371,1012,110636754.888644,0.302586204497735,"321"
12051,1985,37381021.6581583,20803528.2556973,6940477.85095295,437,15092135.0036146,2.34594944652113,"333"
12051,1986,36731784.2447663,21892898.5191468,8984571.27849296,431,13906493.4729267,2.96738958700132,"333"
12051,1987,40828852.6980688,24409110.6786853,2967389.58700132,531,15339332.4721143,3.55240004888966,"333"
12051,1988,43215321.2088364,24706290.4569904,3552400.04888966,525,16928226.2688485,5.51226365796956,"333"
12051,1989,38657360.9586838,23427317.1174657,5512263.65796955,500,13976975.5630473,2.39461299489557,"333"
12051,1990,47289181.9778658,26475889.4508143,2394612.99489556,551,19415896.3921622,0.920329612982227,"333"
12051,1991,39913588.1589957,23716644.988044,920329.612982227,539,15421726.4504912,0.73887312653867,"333"
12051,1992,49254371.1523913,30335109.9023772,738873.12653867,707,18341778.300658,1.10922748701774,"333"
12051,1993,61209219.7433001,39444491.9706919,1109227.48701774,908,21321921.588352,2.01925802561477,"333"
12051,1994,75281701.9569181,51233921.6188461,2019258.02561477,1172,23466061.5476647,2.89038323009245,"333"
12051,1995,78731886.5669051,51790629.457832,2890383.23009244,1143,25956720.3766626,7.64415557051193,"333"
12051,1996,103865990.006769,64191694.1410622,7644155.57051193,1376,39032183.1360493,8.94852200189832,"333"
12051,1997,119502000,75175698.2828745,8948522.00189832,1569,44326301.7171255,9.924,"333"
12051,1998,137250010.225045,75276953.3074387,9924000,1506,64033099.3549212,5.32801849793046,"333"
12051,1999,127055158.363199,58744145.0657821,5328018.49793046,1369,72360079.4241282,5.15083975739363,"333"
12051,2000,110155640.380436,68028503.123386,5150839.75739363,1452,44584068.0837579,5.40076808137929,"333"
12051,2001,118823129.237959,63973355.7132548,5400768.08137929,1309,59578322.7873138,4.2339795440039,"333"
12051,2002,132604002.522227,81817534.1371547,4233979.5440039,1556,55447282.6443538,3.91187256061714,"333"
12051,2003,107603753.625948,61805752.0664563,3911872.56061714,1197,49790069.7205925,4.44499156659436,"333"
12051,2004,115250084.979344,65950838.4379216,4444991.56659436,1188,51588328.568521,1.98834152040284,"333"
12053,1985,21230075.9406862,11660729.9145578,3021435.2394737,192,11864885.6798579,1.70248362158277,"334"
12053,1986,44310509.4855581,25562967.7242805,4591545.75116558,400,22686118.4139114,9.07416488395528,"334"
12053,1987,88701201.7107737,43776575.5698392,9074164.88395528,850,51814423.9346002,6.03995135967632,"334"
12053,1988,86575822.5912182,14467148.4464385,6039951.35967632,910,79975708.9244706,14.7245714996979,"334"
12053,1989,94131533.2483919,11077596.9717175,14724571.4996979,936,89755065.9979462,6.60592903262251,"334"
12053,1990,126550024.195548,42081616.7468722,6605929.03262251,1142,88712857.8012634,15.6155283277714,"334"
12053,1991,176787012.666318,56933012.5665104,15615528.3277714,1155,123877625.104501,18.4160110885915,"334"
12053,1992,276014312.768082,101908228.555804,18416011.0885915,1458,177646519.84553,26.4175713624284,"334"
12053,1993,641728415.1159,251118527.833808,26417571.3624284,2452,393850493.489606,48.20304587827,"334"
12053,1994,1172781043.02729,453348488.174733,48203045.87827,3375,711763679.981608,102.218081766348,"334"
12053,1995,1739796244.50836,623458616.213811,102218081.766348,4100,1082436507.82075,86.8737413283744,"334"
12053,1996,2184248465.94922,800124771.008868,86873741.3283744,4800,1364595251.33391,122.488415073178,"334"
12053,1997,2937860000,1142528126.62484,122488415.073178,6400,1795331873.37516,210.797,"334"
12053,1998,4048772228.4398,1748359357.71893,210797000,9700,2480984447.88215,387.753537504986,"334"
12053,1999,7137179369.9406,3158512596.39888,387753537.504986,17700,4444216885.62075,562.853202695868,"334"
12053,2000,9546136841.32977,4485646856.01976,562853202.695868,24100,5917167869.99536,934.931574053429,"334"
12053,2001,7741147379.0847,2164258127.59766,934931574.053429,20100,6975934948.92562,990.248307839516,"334"
12053,2002,6026542563.83298,1604922350.33243,990248307.839516,17400,5558749047.60702,442.493779880706,"334"
12053,2003,7079237156.6616,2540575431.53683,442493779.880706,20000,5645824371.76126,419.786995979769,"334"
12053,2004,9438929450.36551,3509652282.57067,419786995.979769,22700,7204597843.38174,418.063026153588,"334"
12053,2005,11135726968.1663,4935882532.66037,418063026.153588,26500,7270198597.08302,665.891884863634,"334"
12053,2006,12826857163.4557,5395444282.02397,665891884.863634,31100,8482546284.25851,786.206708837879,"334"
12053,2007,15202472468.3373,6611557850.45408,786206708.837879,37700,9651932111.12853,753.923638252418,"334"
12053,2008,16968362119.394,7389845798.94211,753923638.252418,42100,10669796134.9488,736.167355120779,"334"
12053,2009,15919840360.3928,7196668286.73634,736167355.120779,43200,9968962410.9071,439.909149851781,"334"
12053,2010,19427356026.4401,9377533944.27034,439909149.851781,48500,10994215729.0096,799.998568767291,"334"
12053,2011,22752270042.6049,11375386143.6581,799998568.767291,53600,11739100305.9055,849.274061324328,"334"
12089,1985,622339.976245435,-107150.639662993,964363.466505192,41,685078.94628196,0.739391050421477,"311"
12089,1986,1212385.18520915,-1458086.48501579,1657360.59750535,71,2617059.30919243,0.723945585739516,"311"
12095,1985,173626.036721708,-572008.421484349,63755.9694448786,12,924500.752864598,0.0508055381513876,"334"
12120,1985,21568424.1148106,7568805.27130173,4221840.60167805,301,17357913.14122,2.60104431594653,"334"
12120,1986,29018632.4509855,6633532.19311572,6637920.44689673,365,27087873.2595342,5.84009262419322,"334"
12120,1987,37768481.083529,12046326.4054093,5840092.62419322,413,29666994.2855474,4.79804639818494,"334"
12120,1988,56038528.8832254,23239409.3932806,4798046.39818493,531,36377493.6152624,8.74433730080037,"334"
12120,1989,73908803.7988519,30701390.6524125,8744337.30080037,723,46693563.1520255,10.320284714861,"334"
12120,1990,129752287.711139,60937489.7619085,10320284.714861,1126,72272670.5697878,24.0627375481208,"334"
12120,1991,173055017.395638,69327370.2564303,24062737.5481208,1193,107209893.491935,24.2464339394042,"334"
12120,1992,151982169.30389,58533005.977714,24246433.9394042,1110,95349445.8420597,15.7412287290608,"334"
12120,1993,191626147.465703,72618467.6107145,15741228.7290608,1011,119995000.039747,12.8928560813524,"334"
12120,1994,186041189.071957,45387974.7961153,12892856.0813524,849,139153905.003273,11.22852983209,"334"
12129,1985,152355054.250654,83976930.6022205,33003852.7526921,1400,65448963.7251671,6.76099374681789,"322"
12129,1986,163297693.586425,81421045.3327467,38262568.9603278,1336,80374125.4747431,11.0775144882817,"322"
12129,1987,203109369.873087,89530085.6508738,11077514.4882817,1408,110724494.468984,14.0498636500861,"322"
12129,1988,206959941.757707,88904365.1593214,14049863.6500861,1516,113697707.844637,18.0204982751573,"322"
12129,1989,212118374.633858,92042704.1644253,18020498.2751573,1515,118075174.972126,13.8263890071649,"322"
12129,1990,227307459.036483,97134407.653478,13826389.0071649,1592,128730314.9054,15.2363960332112,"322"
12129,1991,288126915.447516,117029352.316731,15236396.0332112,1793,170849858.90654,19.9674920543637,"322"
12129,1992,295665528.172049,132963166.412312,19967492.0543637,1746,162202382.371572,17.6073750095429,"322"
12129,1993,311380324.622463,129271193.180365,17607375.0095429,1937,178826701.301989,27.5946043039183,"322"
12129,1994,325198656.228373,141036608.675269,27594604.3039183,1959,180015549.682224,45.5930550351729,"322"
12129,1995,278873410.032379,110306049.735059,45593055.0351729,1909,166236208.250706,21.3494289226869,"322"
12129,1996,252700035.525118,94812449.3537427,21349428.9226869,1603,158362071.973991,15.5151698480983,"322"
12129,1997,255198000,95572412.3581445,15515169.8480983,1550,159625587.641855,18.258,"322"
12133,1985,66982498.8815811,20531618.8258886,15003948.5879969,384,47695806.4430029,3.51642443166097,"326"
12133,1986,75275127.4158279,21012942.2632514,17792176.0453405,555,57985208.3730409,8.4230862663456,"326"
12133,1987,84966822.6392581,18618199.384878,8423086.2663456,430,69582758.1510293,2.94583496783157,"326"
12133,1988,100890984.209614,21600424.1030092,2945834.96783157,465,81663444.3138355,7.73317465660688,"326"
12143,1985,22235651.930404,9775101.56983635,3325898.03196514,162,11506219.084043,0.794727694529497,"332"
12143,1986,22502718.617261,9367361.30198828,3984532.94112453,178,12516813.5758406,1.12382125379386,"332"
12143,1987,13160051.2380646,1861591.94371251,1123821.25379386,178,10639192.4282272,1.23581343868866,"332"
12143,1988,16353058.0045792,3527260.01504871,1235813.43868866,164,11835554.9192452,1.67281287781663,"332"
12143,1989,20371484.2342278,8473339.0230835,1672812.87781663,171,11081876.3916638,0.898939310009549,"332"
12143,1990,13297694.4416497,4124511.87119776,898939.310009549,169,8710192.20541194,0.673166711455847,"332"
12143,1991,17071943.7617888,4762758.8197631,673166.711455847,146,12020503.9456608,0.69393784042472,"332"
12143,1992,13220164.674439,1701205.67861841,693937.84042472,90,11399377.9338514,0.28117507360122,"332"
12143,1993,11842651.5397845,9004629.49892286,281175.07360122,241,2826401.69294768,0.1906348107224,"332"
12143,1994,32284807.1847329,19874645.9754783,190634.8107224,511,12173066.8352383,1.44453599763299,"332"
12143,1995,66191011.1253217,28870588.3396645,1444535.99763299,693,35853635.8323595,4.969475314325,"332"
12143,1996,71274626.4295054,31532684.0020984,4969475.314325,816,39341784.0482421,3.83573675489488,"332"
12143,1997,75665000,32044593.0618389,3835736.75489488,814,43620406.9381611,1.42,"332"
12143,1998,76261107.0216959,25195141.9794458,1420000,607,52696271.5589108,5.15403311745965,"332"
12143,1999,64028767.4543919,32285134.2751905,5154033.11745965,611,33807594.3315502,1.2481783234042,"332"
12143,2000,59825960.2651753,31403575.2622299,1248178.3234042,506,29876462.5262494,3.20003355997365,"332"
12143,2001,65760718.9772339,28923011.4791429,3200033.55997365,443,39633892.5066041,1.33926584798052,"332"
12143,2002,53491561.5568802,21959534.7305912,1339265.84798052,359,34119598.4943885,0.480780475103816,"332"
12143,2003,44682231.1578639,17755657.112696,480780.475103816,337,28773511.5446789,0.408824963622567,"332"
12154,1985,2286164534.27166,930010159.745495,878119608.910471,21100,1293141997.17067,75.3832117146107,"336"
12154,1986,3852943537.42869,956333100.708743,916615686.49279,22400,2834184493.99478,107.340999091986,"336"
12154,1987,4224269128.19098,875665615.380856,107340999.091986,16500,3249946722.31411,114.98748453987,"336"
12154,1988,1220115419.65777,454713880.042009,114987484.53987,6700,723963957.013747,150.193430952792,"336"
12154,1989,1788011439.60032,764462708.643761,150193430.952792,11400,966948641.061599,99.9888900456301,"336"
12154,1990,2083364261.54086,824237330.476451,99988890.0456301,10300,1200275896.38551,41.0116201482364,"336"
12154,1991,765078794.501504,374060373.317174,41011620.1482364,5000,378911906.527651,9.50168916638871,"336"
12156,1985,29863742.0738847,8579671.18538352,4833704.57816087,135,20226477.2990022,1.80842614176925,"323"
12156,1986,34995668.6637212,9372831.01686487,6384423.65169032,160,25037296.9792974,5.22649653217067,"323"
12156,1987,44831382.8481099,11373546.5253753,5226496.53217067,180,32243969.7121607,0.950592532919123,"323"
12156,1988,52237305.266531,12219045.359875,950592.532919123,190,37314682.7899725,2.15631620144765,"323"
